instance_seed,alpha,reps,tuning_seed,achieved_H,ideal_opt_mass,feasibility,qubo_min_is_optimum,params
1,0.003,2,26,-0.09870673,0.06491672,0.02307568,False,"[2.5243029252286076, 2.78522192568345, 2.865681982257189, 5.8561458117586]"
1,0.003,2,27,-0.09641029,0.04909937,0.00608436,False,"[1.944446428430307, 3.7138347027149403, 3.981212567335625, -2.0767709870715274]"
1,0.003,2,28,-0.09564756,0.06325668,0.02645292,False,"[2.5785585336725814, 2.787026577980013, 2.7672376222271313, 5.337482149984571]"
1,0.003,2,29,-0.08173861,0.05925152,0.02432539,False,"[2.8057443662871497, 2.841468012546811, 3.653722874599137, 2.6899219680060966]"
1,0.003,2,30,-0.09474953,0.0619381,0.0272783,False,"[2.6136192353733807, 2.8129290829411113, 3.1449373850584337, 5.197884605989463]"
1,0.003,2,31,-0.09600075,0.04871922,0.00494824,False,"[1.2141713807897885, 2.6225779857131166, -2.6199380889995796, 3.778575802344308]"
1,0.003,2,32,-0.09689213,0.0515092,0.00676616,False,"[1.1989309963710202, 2.570126464075122, -3.609948621837893, 2.275550569137199]"
1,0.003,2,33,-0.09430636,0.04967772,0.00599723,False,"[1.240681476179756, 2.620584009895177, -2.2117607114607356, 3.8825114522707094]"
1,0.003,2,34,-0.09523289,0.0626737,0.02730726,False,"[2.590691528752375, 2.806558699304315, 2.974507748672949, 5.2655601133574965]"
1,0.003,2,35,-0.09656375,0.04737169,0.00530578,False,"[1.2371265425246951, -0.5473383797137324, -2.6925744689480093, 3.481763993384511]"
1,0.003,2,36,-0.0865269,0.05945018,0.02878624,False,"[2.73282185124028, 2.823245178836231, 3.2732461184790913, 3.7516734930063445]"
1,0.003,2,37,-0.08703716,0.06180739,0.02949204,False,"[2.703013037689596, 2.7600219700103485, 2.247519632162723, 4.283516143107885]"
1,0.003,2,38,-0.0969721,0.05034569,0.00649475,False,"[1.9376234106472805, 0.5704895172832652, 3.6602823231633934, -2.2668512930360425]"
1,0.003,2,39,-0.09539956,0.05023914,0.00615161,False,"[1.236574940525238, 2.6189409361472564, -2.4022637611952202, 3.5841718666399327]"
1,0.003,2,40,-0.08306664,0.0610682,0.02567824,False,"[2.8003573277588334, 2.818065353164472, 3.1972792722665986, 3.1572160671899225]"
1,0.006,2,1,0.02609789,0.09590869,0.10247377,False,"[2.4312186591921705, 2.7791286035680796, 2.1084942431203526, 4.8661746489028594]"
1,0.006,2,2,0.03686235,0.07746306,0.12099642,False,"[2.3507645904828824, 2.7558923271546014, 1.6785406459744416, 3.8991332662479716]"
1,0.006,2,3,0.02558147,0.09016631,0.11438554,False,"[2.41759910117448, 2.751894091110286, 2.38055244736466, 4.63570235528103]"
1,0.006,2,4,0.05562967,0.07307409,0.12338624,False,"[2.892476763269696, 2.9221246381347745, 1.96153396495712, 2.3736667613230793]"
1,0.006,2,5,0.02518352,0.08816048,0.12025542,False,"[2.422059516103035, 2.7420731000737186, 2.615245769211971, 4.61162784577855]"
1,0.006,2,6,0.03255144,0.0764336,0.131822,False,"[-0.7483642988722269, 2.7246413500059252, 2.4148169864212736, 4.024490336094544]"
1,0.006,2,7,0.04061804,0.07710349,0.11626926,False,"[2.3531584541927937, 2.774498208177359, 1.3328008640295648, 3.853152318060283]"
1,0.006,2,8,0.03459766,0.08034851,0.11709464,False,"[2.357781084679027, 2.780175229995238, 1.747515999377441, 4.117524050476383]"
1,0.006,2,9,0.02313447,0.09246782,0.1168705,False,"[2.435962123980553, 2.7434338022170124, 2.7026493937598945, 4.823292619995241]"
1,0.006,2,10,0.03516252,0.07492771,0.12966192,False,"[2.348099042353882, 2.7449150519716787, 2.0408070678758943, 3.877339880381191]"
1,0.006,2,11,0.04504598,0.07234972,0.12271757,False,"[2.329539418093927, 2.7621086769402954, 1.2032507391144796, 3.568303720045028]"
1,0.006,2,12,0.03044397,0.08077776,0.12441969,False,"[2.3868848651503676, 2.7417420106935575, 2.264804968582229, 4.185812652559605]"
1,0.006,2,13,0.0378019,0.09398967,0.0959252,False,"[2.709895128346062, 2.9044701146502265, 1.8908709925935712, 4.391657433865221]"
1,0.006,2,14,0.05173637,0.07902683,0.11094474,False,"[2.8506200535598194, 2.9552357629195916, 2.2906405170982302, 2.7790954310512994]"
1,0.006,2,15,0.02334589,0.0943113,0.11238704,False,"[2.4360034713677874, 2.7529049732767104, 2.5309989312547914, 4.849889430922171]"
1,0.006,2,16,0.0377055,0.09174585,0.07990362,False,"[0.994605583857222, 2.7150014113714076, -1.9758866916909272, 2.273303582548873]"
1,0.006,2,17,0.03559208,0.0944297,0.07312248,False,"[2.1456007366582046, 3.7015914374097245, 3.3017027328273527, -1.0460262141955399]"
1,0.006,2,18,0.03015708,0.08291859,0.11953574,False,"[2.3825361435970445, 2.750066998072105, 2.1332030815522995, 4.259358881834557]"
1,0.006,2,19,0.05069753,0.08132754,0.10573186,False,"[2.8366780901412376, 2.9720164320879605, 2.47096338961281, 2.9757023088146584]"
1,0.006,2,20,0.0351207,0.09231906,0.08075745,False,"[2.1404984046940996, 0.554469211613038, 3.0440990796409526, -1.1209748771442283]"
1,0.006,2,21,0.03463316,0.09542806,0.07323167,False,"[2.149727609834427, 0.5555106069342479, 3.2513239720026372, -1.1156384935345562]"
1,0.006,2,22,0.03686286,0.09345591,0.07693818,False,"[0.988787261731475, 2.7146235787756434, -2.062763935452603, 2.2614968897317964]"
1,0.006,2,23,0.05421047,0.07896012,0.10579341,False,"[2.851147348821162, 2.9847195165888554, 2.692461005697522, 2.5439206381771826]"
1,0.006,2,24,0.02684352,0.08404035,0.12950552,False,"[2.4372324283615567, -0.4138404222979556, 2.9868245072283717, 4.555632106123478]"
1,0.006,2,25,0.02441034,0.08953041,0.12608499,False,"[-0.6844375632048653, 2.734645858811112, 3.1335890631609824, 4.821112568114512]"
1,0.006,2,26,0.02860288,0.0903546,0.10753431,False,"[2.4120022355346444, 2.7695087010176023, 1.9981111519647556, 4.572132440540779]"
1,0.006,2,27,0.03465479,0.09343676,0.07972078,False,"[2.158015577653289, 3.6752773072499214, 3.0626715458685596, -1.1427342385341774]"
1,0.006,2,28,0.04761175,0.08068467,0.11260157,False,"[2.7848152376460176, 2.9143043006739835, 1.6975937562904684, 3.3846047908433916]"
1,0.006,2,29,0.05625517,0.07315621,0.12154685,False,"[2.898633994722409, 2.9272590179705302, 2.1061706433205467, 2.2249505955805025]"
1,0.006,2,30,0.03262174,0.08514658,0.11057549,False,"[2.3907048537614797, 2.764642777997004, 1.772627081047426, 4.282722377480895]"
1,0.006,2,31,0.03520062,0.09172546,0.08365448,False,"[2.1539713762491917, 0.5340389278910332, 2.9746537768474286, -1.1322722960265914]"
1,0.006,2,32,0.03261693,0.09581943,0.07722715,False,"[4.119413573832334, 2.651895662994117, -2.7305809828728695, 1.5250338322701886]"
1,0.006,2,33,0.04106488,0.08849904,0.08629095,False,"[0.9948636690045582, 2.7309518716036, -1.6968346441426605, 2.4687728539703286]"
1,0.006,2,34,0.0242842,0.08964031,0.11931476,False,"[2.426037567167658, 2.743843426561567, 2.6798105438559117, 4.701852898323117]"
1,0.006,2,35,0.0345667,0.081163,0.11581662,False,"[-0.7701037994620481, -0.3723062203517408, 1.7202311664016188, 4.099762717977503]"
1,0.006,2,36,0.04540764,0.08438362,0.106187,False,"[2.784538092812874, 2.92193546336628, 1.866923497768612, 3.5754210414425214]"
1,0.006,2,37,0.03589639,0.07928522,0.11816189,False,"[2.362496994721547, 2.7595205961561886, 1.6857052341691854, 3.987048944756662]"
1,0.006,2,38,0.02859182,0.08135704,0.13003161,False,"[2.424746838631205, -0.4217327602621349, 2.7508101607411, 4.351676298111585]"
1,0.006,2,39,0.03862759,0.07844587,0.11584399,False,"[2.359771376129079, 2.7822105707541414, 1.4436916197083278, 3.9542476469613934]"
1,0.006,2,40,0.05438165,0.07339811,0.12421169,False,"[2.8608759493933107, 2.910358533368521, 1.6928721613897766, 2.665717760970226]"
1,0.01,2,1,0.11202843,0.09511047,0.20856172,False,"[2.690928136450506, 2.9223121777737466, 1.5646370716912728, 4.3865825516519905]"
1,0.01,2,2,0.1057891,0.07662635,0.25146323,False,"[2.4794464045628564, 2.7665935964957433, 1.9310210961677965, 3.4086327476039266]"
1,0.01,2,3,0.10182339,0.08314468,0.26788408,False,"[-0.6180253145787212, 2.756460651495535, 2.4228782816936887, 3.7756846867190528]"
1,0.01,2,4,0.11833053,0.05859564,0.24720699,False,"[2.4359682175851836, 2.725963451033586, 1.9023175514035724, 2.823520153099161]"
1,0.01,2,5,0.12609242,0.06225471,0.22795865,False,"[2.400348169185395, 2.765818430075303, 1.3171084132186168, 2.769429028516634]"
1,0.01,2,6,0.10562098,0.07307644,0.25896016,False,"[-0.6511512741382905, 2.7500985034562295, 2.1504711358541946, 3.322846632404986]"
1,0.01,2,7,0.13591534,0.0614686,0.21575777,False,"[2.364578276836108, 2.782200680964298, 0.9477032719276286, 2.7235803014106774]"
1,0.01,2,8,0.10407279,0.07746991,0.25592177,False,"[-0.6506641648322827, 2.7603374226687936, 2.04771500131898, 3.4524576418953967]"
1,0.01,2,9,0.10255663,0.07821456,0.26096233,False,"[2.500668469192772, 2.752746746551843, 2.202224030329369, 3.536580709183392]"
1,0.01,2,10,0.13024629,0.07621067,0.20811514,False,"[2.799818820846078, -0.16352461123920478, 1.7090375537138531, 3.227805560581566]"
1,0.01,2,11,0.12056703,0.08894893,0.17247353,False,"[2.125775549246614, 0.6239340546462898, 2.6411025843601266, -0.8111091136590924]"
1,0.01,2,12,0.10619644,0.07206777,0.25554805,False,"[2.478298989047036, 2.7483089592722454, 2.0528423992166656, 3.2890045279261515]"
1,0.01,2,13,0.11276204,0.09442778,0.20894015,False,"[2.6805024715268115, 2.916732083586249, 1.5209049011749805, 4.276070733308955]"
1,0.01,2,14,0.11535868,0.06409524,0.24312086,False,"[2.4255962870751384, 2.751951005831703, 1.7139031501733046, 2.972546203150611]"
1,0.01,2,15,0.11230289,0.09465257,0.20841091,False,"[2.6881850456761684, 2.9190943674481393, 1.5315523416866652, 4.343837348064799]"
1,0.01,2,16,0.10120679,0.08496878,0.26562264,False,"[2.523578392545157, -0.3810535178439589, 2.344552415414274, 3.8088126854340203]"
1,0.01,2,17,0.14289046,0.06202469,0.21776325,False,"[2.858597758259689, 2.9725878424934256, 1.4274264375657382, 2.2767582308263576]"
1,0.01,2,18,0.10183137,0.0809438,0.26158693,False,"[2.5079146814454134, 2.7576718426136213, 2.2150851638573568, 3.624668049109728]"
1,0.01,2,19,0.11807941,0.06159769,0.24225997,False,"[2.424585052566594, 2.75093303116184, 1.7108654879224756, 2.858672449715635]"
1,0.01,2,20,0.1595767,0.05170319,0.2184533,False,"[2.9667239877386438, -0.1836365752309153, 1.6774436998706794, 1.001611355752739]"
1,0.01,2,21,0.1036312,0.08181479,0.27075286,False,"[2.5299728373773216, 2.7532180545985994, 2.524624999541131, 3.736577243173063]"
1,0.01,2,22,0.15363891,0.0477589,0.26321551,False,"[0.878274460459754, 1.9336496223330097, 2.4815095230757356, -0.38411882682385207]"
1,0.01,2,23,0.1228134,0.06404692,0.23046324,False,"[2.3986629494963587, 2.7726957126184266, 1.3745582674949453, 2.897961378146594]"
1,0.01,2,24,0.1073152,0.07132353,0.253061,False,"[2.4715850995570174, 2.750499426650299, 1.9810614989469104, 3.244395177041562]"
1,0.01,2,25,0.11559344,0.06623371,0.24085468,False,"[2.4382414025869767, 2.750105882785194, 1.6627307017612951, 2.989114964700254]"
1,0.01,2,26,0.1199388,0.07376304,0.22626326,False,"[2.450509836153356, 2.8010413015329383, 1.347917921897038, 3.202587585758448]"
1,0.01,2,27,0.12185373,0.07764118,0.20351539,False,"[2.2031665492741577, 3.6597543565598993, 2.096840411287126, -0.8417695236338358]"
1,0.01,2,28,0.11151418,0.06603828,0.24938607,False,"[2.44926707624449, 2.747084264174078, 1.8927262602320543, 3.065282142923942]"
1,0.01,2,29,0.10249154,0.08086816,0.26788919,False,"[-0.6198620212629362, 2.748379488221679, 2.4365635409040194, 3.6990734840374278]"
1,0.01,2,30,0.11233527,0.09513179,0.20847701,False,"[2.692978598236344, 2.9194753306654695, 1.5612507361877366, 4.337280749971299]"
1,0.01,2,31,0.10182104,0.08893392,0.26788557,False,"[2.537587908269115, 2.7631471141553123, 2.431112799905071, 3.986891752794062]"
1,0.01,2,32,0.12254551,0.08082305,0.2093127,False,"[2.7190968852377, 2.934038068465577, 1.3366750827185285, 3.4931988330962285]"
1,0.01,2,33,0.13259443,0.05692814,0.22511173,False,"[2.363823048827506, -0.37887977040098775, 1.209792450483699, 2.564374652248752]"
1,0.01,2,34,0.10379096,0.07576144,0.25959477,False,"[2.4950639302506525, 2.7496048211142443, 2.163445006354701, 3.4319793047279123]"
1,0.01,2,35,0.14550489,0.04768741,0.28295886,False,"[3.7825192559180394, 2.136904328082081, 2.470334742507989, -0.48362848400073283]"
1,0.01,2,36,0.15694694,0.05438183,0.21717586,False,"[2.936938194715354, 2.9799967996315173, 1.784999792416539, 1.1931764834391612]"
1,0.01,2,37,0.16638182,0.04526386,0.23879278,False,"[1.2790960991929599, 1.5253233934059642, 2.1813923553797943, 1.7785538907498573]"
1,0.01,2,38,0.12272007,0.07885094,0.21072377,False,"[2.713474540251812, 2.9343670856264223, 1.2464834702029206, 3.496067238860409]"
1,0.01,2,39,0.11901073,0.06657208,0.23421086,False,"[2.422843940453365, 2.7705628621915745, 1.4857669448961952, 2.976340708769272]"
1,0.01,2,40,0.12348981,0.08412639,0.17262467,False,"[2.0658860079924226, 0.6915057239476615, 2.663357570181851, -0.676491043467619]"
1,0.0209,2,1,0.26630254,0.06615243,0.37733678,True,"[2.770891588783243, 2.960993704130901, 0.9278642365822097, 2.6951359917025575]"
1,0.0209,2,2,0.2834253,0.05809112,0.33224229,True,"[1.948278381215169, 0.8452416825290665, 1.662532343495007, -0.413845424572954]"
1,0.0209,2,3,0.35283106,0.04971287,0.3151836,True,"[1.2940272420935186, 1.502494328790574, 1.0751426318481445, 1.6174501968157164]"
1,0.0209,2,4,0.267198,0.06425485,0.36602587,True,"[2.756071609196464, 2.9559919936593566, 0.8541954269080951, 2.4039858374908754]"
1,0.0209,2,5,0.25007844,0.07790772,0.43407196,True,"[2.550544279255158, 2.7671549384911724, 1.3004601425627673, 1.9513591849691898]"
1,0.0209,2,6,0.34125822,0.04386493,0.24806303,True,"[4.844777298585542, 1.1140546885542248, 2.1895104644094583, -0.8257138565207949]"
1,0.0209,2,7,0.24840521,0.075978,0.42488457,True,"[2.5381337791408596, 2.762496874527279, 1.261029415629312, 1.868436989619511]"
1,0.0209,2,8,0.34883078,0.05303493,0.33595997,True,"[1.2872835570405394, 1.4934575157180012, 1.2526127688335205, 3.0537066322440416]"
1,0.0209,2,9,0.3480516,0.05207911,0.32932599,True,"[4.422320364857768, 1.498598779224987, 1.1266737846332577, 2.3781459846066997]"
1,0.0209,2,10,0.29880565,0.06251263,0.38495077,True,"[0.21579406677196772, 2.9946325568596954, -1.1543803567501474, 3.9896622797240235]"
1,0.0209,2,11,0.26846112,0.06328057,0.36199728,True,"[2.7571904430814898, 2.958559296328223, 0.8325672920312067, 2.3295265927201934]"
1,0.0209,2,12,0.25805715,0.06840996,0.38651904,True,"[2.4944936248134373, 2.760528753070564, 1.0557474285962942, 1.6585557008745744]"
1,0.0209,2,13,0.26600167,0.06551554,0.37300043,True,"[2.7644684163563173, 2.957870099166475, 0.8972129887789673, 2.563008524693256]"
1,0.0209,2,14,0.26636688,0.06629669,0.37780401,True,"[2.7714313211542265, 2.960591616424799, 0.9348468564092569, 2.703295962279023]"
1,0.0209,2,15,0.24908524,0.07380184,0.41383701,True,"[2.525679218041839, 2.760612611422428, 1.202697913725162, 1.798047357101394]"
1,0.0209,2,16,0.25459548,0.07964108,0.4411924,True,"[2.5682715262436475, -0.3713483629048018, 1.337419051983943, 2.038334010373564]"
1,0.0209,2,17,0.26953978,0.062986,0.35947621,True,"[2.75126775897716, 2.955218544114857, 0.8206591881647394, 2.2767850966150385]"
1,0.0209,2,18,0.26388784,0.06619366,0.37521632,True,"[2.4842434035082293, 2.7550998584485713, 1.0017811650534718, 1.6001001053015187]"
1,0.0209,2,19,0.35237779,0.05089799,0.32363927,True,"[1.2914035842110994, 1.4933314971028289, 1.260108835278065, 3.822903930055619]"
1,0.0209,2,20,0.34767221,0.05230347,0.33074786,True,"[1.278966961511806, 1.4966661768264609, 1.1270826528117923, 2.549399026469822]"
1,0.0209,2,21,0.24850578,0.07632177,0.42649231,True,"[2.5409829003698863, 2.7625294721807983, 1.2693351119826064, 1.880544035820046]"
1,0.0209,2,22,0.26602441,0.06541569,0.37252877,True,"[2.7641656011240565, -0.18346572273650671, 0.8947822605728962, 2.5523775846504826]"
1,0.0209,2,23,0.25680174,0.06909081,0.3903514,True,"[2.4944194009964593, 2.754453146538121, 1.070935925223835, 1.6723752977930608]"
1,0.0209,2,24,0.24840696,0.07511734,0.42045003,True,"[2.5338488882893495, 2.7609635025265082, 1.2381095952250496, 1.8384233243243346]"
1,0.0209,2,25,0.24939043,0.07743125,0.43164559,True,"[2.548497619124906, 2.765287262826727, 1.289211135663326, 1.92906180262705]"
1,0.0209,2,26,0.25033843,0.07777203,0.43295997,True,"[2.552358103434492, 2.7738642876326898, 1.3065965835548767, 1.9482965273490171]"
1,0.0209,2,27,0.24837067,0.07580183,0.42388468,True,"[2.5375566976363375, 2.7622404216575855, 1.2542573392056688, 1.8631371209682561]"
1,0.0209,2,28,0.24989114,0.07783855,0.43403349,True,"[2.550735685670131, 2.7647410869383426, 1.3112223298256143, 1.9387970849871587]"
1,0.0209,2,29,0.36115523,0.04704123,0.29900959,True,"[1.3218453272221506, 1.510716124359578, 1.152238734988914, 0.8588878111088498]"
1,0.0209,2,30,0.28769847,0.06566426,0.38158385,True,"[2.8082382886736776, 2.976316514827544, 1.1277759313606965, 3.6137976687776296]"
1,0.0209,2,31,0.27817228,0.05992076,0.34579669,True,"[2.068029254622552, 0.7038163757324966, 1.4313313123415117, -0.3733652762830283]"
1,0.0209,2,32,0.24845592,0.07494494,0.41961576,True,"[2.532726924619396, 2.7601067356929025, 1.2337758046139664, 1.8321691221748706]"
1,0.0209,2,33,0.32395604,0.05417988,0.33536226,True,"[0.31281865748914606, -0.15657459671454166, -0.6395164117557026, 1.9200307798127836]"
1,0.0209,2,34,0.37947834,0.04224786,0.27795243,True,"[1.1893939319124152, 2.9329168559624046, 0.4838017647686565, 1.8475160123815926]"
1,0.0209,2,35,0.27902243,0.05896542,0.3385359,True,"[2.0014811067126757, 0.7762051948576366, 1.5331490242471673, -0.3858218726532743]"
1,0.0209,2,36,0.28224488,0.05863938,0.33983295,True,"[2.7589516642900387, 2.960375174655992, 0.7390302296692508, 1.9373751606704683]"
1,0.0209,2,37,0.31206646,0.05582792,0.3446429,True,"[3.3922292872251014, 2.9786468804242854, -0.6979762048861395, 2.341457376662375]"
1,0.0209,2,38,0.28684577,0.05838273,0.33918722,True,"[2.792981690796035, -0.1660347001651026, 0.8477819436619572, 1.8870255510093592]"
1,0.0209,2,39,0.25199609,0.07144833,0.4018938,True,"[2.51131972961824, 2.7632594327696136, 1.1367709593975892, 1.736974901698507]"
1,0.0209,2,40,0.27739202,0.06015298,0.34583174,True,"[2.7540967869956905, 2.959155485071363, 0.779793985777905, 2.042202800894543]"
1,0.021,2,1,0.26760064,0.0663115,0.37855315,True,"[2.771996796274551, 2.960817161917339, 0.9286204905308277, 2.6968934446055743]"
1,0.021,2,2,0.28155849,0.05879038,0.33713996,True,"[1.9787610307993837, 0.8049171552599041, 1.5776229318207724, -0.3969671674341426]"
1,0.021,2,3,0.26796116,0.06653197,0.37985365,True,"[-0.36723925068142577, -0.17993964976010215, 0.9429172358848738, 2.739362708462238]"
1,0.021,2,4,0.26785707,0.06459803,0.36886829,True,"[2.760319643868373, 2.9577319886916213, 0.8605254796318966, 2.444471588550112]"
1,0.021,2,5,0.25126452,0.07790761,0.4349005,True,"[2.5523864166071686, 2.7676232718201597, 1.3131131602444168, 1.932319013068281]"
1,0.021,2,6,0.31189608,0.05041495,0.28721312,True,"[4.9151198611265325, 1.0387362959764155, 1.949756644269692, -0.5901572021799752]"
1,0.021,2,7,0.24951097,0.07588026,0.42497536,True,"[2.5382364786107283, 2.7617587350755963, 1.2533646474915776, 1.8557716402219537]"
1,0.021,2,8,0.35200043,0.05071448,0.3212463,True,"[1.2859842511658268, 1.49983498643858, 1.0712583870898864, 1.892540705091263]"
1,0.021,2,9,0.349558,0.05196478,0.32874739,True,"[4.421731242644558, 1.4981422847251917, 1.107762337305646, 2.340532969554939]"
1,0.021,2,10,0.29890313,0.06248423,0.3846634,True,"[0.21485923590432776, 2.993993342171837, -1.1365076618383483, 3.8800324496638825]"
1,0.021,2,11,0.26981349,0.0634317,0.36270612,True,"[2.753129224715921, 2.9546294611131714, 0.8159699093983115, 2.316646418895129]"
1,0.021,2,12,0.26736632,0.06526423,0.37193967,True,"[-0.37843109323089635, -0.18402048507275906, 0.8847025200844999, 2.508455761800411]"
1,0.021,2,13,0.26720313,0.06555797,0.37388622,True,"[2.7655407822850586, 2.95875397793077, 0.8954283790679394, 2.5603000422103412]"
1,0.021,2,14,0.26726353,0.0654191,0.37292429,True,"[2.76394912423883, 2.957939522563061, 0.8888815803208187, 2.533974171932906]"
1,0.021,2,15,0.25012056,0.07394858,0.41538855,True,"[2.5264479940224676, 2.757961284686392, 1.2064584497995048, 1.7899780686446833]"
1,0.021,2,16,0.26736929,0.06611171,0.37729352,True,"[2.770379377066305, -0.18108110152983095, 0.9206020448964961, 2.6570644206330924]"
1,0.021,2,17,0.27257716,0.0620978,0.3563637,True,"[2.748621022719488, 2.9555993585885636, 0.7824233487138106, 2.2064881412013833]"
1,0.021,2,18,0.30554662,0.0554888,0.32482994,True,"[2.3902800973732603, 2.758959865398771, 0.6939651539932843, 1.3609687211341512]"
1,0.021,2,19,0.35416219,0.05062534,0.32203358,True,"[1.2916259907255836, 1.4939809314079195, 1.247692047036929, 3.8678152169820463]"
1,0.021,2,20,0.34948255,0.05201625,0.32902869,True,"[1.27942670536882, 1.4977770997603597, 1.1083875553548994, 2.3638540173549045]"
1,0.021,2,21,0.24957837,0.07615562,0.4262186,True,"[2.54040406478831, 2.762759954429042, 1.2585311524769014, 1.8669102324835192]"
1,0.021,2,22,0.26722455,0.0654932,0.37344598,True,"[2.764816654393068, -0.18312040613067876, 0.8927069252001587, 2.5483492122833065]"
1,0.021,2,23,0.25163938,0.07250478,0.40832104,True,"[2.514770374590237, 2.7588418315728798, 1.1638462461671548, 1.7523369711362027]"
1,0.021,2,24,0.24949097,0.07546186,0.42292071,True,"[2.535579772807346, 2.761116945200517, 1.2435400487899162, 1.8407774762417255]"
1,0.021,2,25,0.25093734,0.07775459,0.43386971,True,"[2.5507399244265567, 2.7661045489178298, 1.2922538162510566, 1.9338316849388435]"
1,0.021,2,26,0.25079698,0.07761019,0.43325411,True,"[2.5485206759047485, 2.7663180902082476, 1.2850277782886657, 1.930853104265359]"
1,0.021,2,27,0.24949467,0.07574649,0.42424934,True,"[2.5376404705329874, 2.7618152171425425, 1.2490817244982257, 1.851636167946406]"
1,0.021,2,28,0.25488135,0.07952352,0.4426416,True,"[2.5631269243691124, 2.768562729028609, 1.347517266972548, 2.0107594546080154]"
1,0.021,2,29,0.36254206,0.04698363,0.29869305,True,"[1.3211719214738142, 1.5057443640752646, 1.1151052273636182, 0.8556866193233147]"
1,0.021,2,30,0.28639315,0.06595337,0.38338007,True,"[2.8071804018945055, 2.9779686486157595, 1.1228470367225711, 3.515531661109985]"
1,0.021,2,31,0.27976239,0.06017638,0.34831867,True,"[2.089922920331652, 0.6804363195354305, 1.3920916276667454, -0.36956607121981727]"
1,0.021,2,32,0.24954245,0.0751043,0.4210782,True,"[2.5336392155633507, 2.7608512862898618, 1.233717732076452, 1.8291479430176099]"
1,0.021,2,33,0.32252501,0.05410088,0.33532473,True,"[0.29204871149685846, -0.15682094173642905, -0.6331258581959495, 2.0078722701416014]"
